original,paraphrase,sim,jaccard,edit_dist
Dr. Mary Deka is an amazing gynecologist!,Dr. Mary Deka is a gynecologist?,0.8898814916610718,0.4444444444444444,10.0
I have seen Dr. Deka 4 times.,Dr Deka has seen me 4 times.,0.9105247259140016,0.4,16.0
HORRIBLE experience!,Have you ever had a horrible experience!,0.7725682258605957,0.2857142857142857,27.0
I wouldn't go here again if it was free and the last place on earth.,"If it was free, I wouldn't go here again.",0.853879451751709,0.4117647058823529,48.0
Went there on a rainy night with the 4 year old out of desperation.,Went there with the 4-year-old out of desperation.,0.872982919216156,0.4666666666666667,19.0
Quicky breakfast.,What are the best examples of quick breakfast?,0.7941936254501343,0.0,33.0
Only three stars?,Why are there only three stars?,0.8620041608810425,0.5,15.0
Absolutely the worst complex and company to rent from.,What is the worst complex to rent from?,0.8289744257926941,0.4166666666666667,22.0
I can hear it when my upstairs neighbor pees!,I can hear my neighbor peeing!,0.8840494155883789,0.5,20.0
I don't know about this place.,What do I not know about this place?,0.8056415319442749,0.4,9.0
"Tried a new place for breakfast, Mimi's in Scottsdale.","Tried a new place for breakfast in Scottsdale, Mimi's.",0.9835878610610962,0.5,16.0
We have visited this location 3 times.,We've visited this place 3 times.,0.904880702495575,0.4444444444444444,10.0
"Yes, its part of a chain.\nYes, its better than TGIF or CHILI'S.\nNo, its not a 5 star expierence.\nExpect average food and service.\nThey have a wonderful bread basket.","Its part of a chain, yes, its better than TGIF or CHILI ''. No, its not a 5 star expierence. Expect average food and service.",0.8739947080612183,0.5,53.0
"Decent ........Always Decent .......... Predictably Decent\n\nMimi's is not pretentious ...... \nWhat a rarity ....... \n...... and you can hear your Table-mates, nice decibel levels .... NO FOOLING !","Decent........ Always Decent.......... Predictably Decent\n\nMimi's is not pretentious...... \nWhat a rarity....... \n... and you can hear your table-mates, nice decibel levels, NO FOOLING!",0.9979231357574464,0.4285714285714285,15.0
Got less than a handful of fries with my sandwich.,My sandwich had less than a handful of fries.,0.927530825138092,0.4615384615384615,32.0
The 3 star average for this place is spot on.,The average rating of this place is 3 stars.,0.8759779334068298,0.4615384615384615,20.0
Had a satisfying breakfast here with a friend.,Had breakfast with a friend here.,0.9117151498794556,0.4444444444444444,23.0
I love Mimi's Cafe.,What is your review of Mimi's Cafe?,0.8188967704772949,0.1,19.0
My last review for Mimi's was rather bad.,My review of Mimi's is rather bad.,0.959161639213562,0.5,9.0
Usually I'm a pretty big Mimi's Cafe fan.,Usually I'm a fan of Mimi's Cafe.,0.9027146100997924,0.3636363636363636,13.0
My grandparents love this place!!,My grandparents love this place so much.,0.9379373788833618,0.5,9.0
I am not Armenian.,"I am not Armenian, what should I do?",0.832978367805481,0.375,19.0
I enjoyed meeting the staff so courteous and helpful.,I enjoyed meeting the staff. They were very helpful.,0.8832451105117798,0.3846153846153846,16.0
We love coming here to shop for groceries.,We love to shop for groceries here.,0.9599381685256958,0.5,17.0
Avoid this rink at all costs.,"At all costs, avoid this rink.",0.9753193855285645,0.5,25.0
Arrogant & incompetent!,What makes someone arrogant and incompetent?,0.790941059589386,0.125,24.0
Closed for year's so should be dropped,Closed for year should be dropped.,0.9491922855377196,0.4444444444444444,6.0
This is my first time actually purchasing the paint with Dunn-Edwards.,This is my first time purchasing paint from Dunn Edwards.,0.9303648471832277,0.5,18.0
Over 200$ for a 5gallon bucket of exterior flat paint ?,Over 200 $ for a 5 gallon bucket of exterior flat paint?,0.9697357416152954,0.4375,3.0
This is your basic full service car wash.,This is your basic car wash service.,0.9509775638580322,0.5,17.0
Car must be washed and these guys wash cars right?,Car must be washed right?,0.8645309209823608,0.5,25.0
I will keep this plain and simple.,I will keep it simple.,0.824195921421051,0.5,13.0
"Took our 2007 Camry in for a complete wash and detail, inside and out, yesterday.",Took my 2007 Camry in for a full interior and exterior wash yesterday.,0.9107325673103333,0.5,35.0
They've lost me as a customer after the experience yesterday.,"They've lost me as a customer after yesterday's experience, he said.",0.9220757484436036,0.5,18.0
First and Last time we will visit this car wash.,When is the last time we will visit the car wash?,0.8463491201400757,0.4285714285714285,14.0
"I thought this place was better than a 3/5 rating, but I thought that 4/5 was too high.",I thought that 4/5 was too high.,0.7542712688446045,0.4666666666666667,55.0
Do not go to the restaurant right now.,Should I not go to a restaurant right now?,0.7855058908462524,0.4166666666666667,11.0
"great place!\nfor $125/night, i got a suite.",For $125/night I got a suite. Great place!,0.9648342728614808,0.5,30.0
Brought two guests to stay here.,Brought two guests here to stay.,0.9831990003585817,0.5,10.0
I found the hotel to be clean.\n\nThe staff was all very friendly.\n\nI held a short 2 day meeting here.,I found the hotel to be clean. The staff was all very friendly.,0.905430793762207,0.4761904761904761,42.0
"At first glance, this is a great community.","At first glance, this seems to be a great community",0.9591220021247864,0.5,11.0
Worst management company I have ever dealt with.,Which is the worst management company you have ever dealt with?,0.9436312317848206,0.4615384615384615,17.0
"We like Basha's, but only wish we lived closer.\n\nWhen I worked up at Pinnacle Peak, I was in here at least once a week.","We like Basha's, but only wish we lived closer.",0.7759291529655457,0.3181818181818182,74.0
Been shopping here for years.,Been shopping for years here.,0.9923460483551024,0.4285714285714285,10.0
"The check receptionist was \""OK\"", The check out receptionist was much more welcoming.","The check-in receptionist was ``OK '', the check-out receptionist much more welcomed.",0.9218676686286926,0.3571428571428571,17.0
Dr. Bill Halmi deserves 10 stars!!!,Do you think Bill Halmi deserves 10 stars?,0.7853590846061707,0.4,14.0
In my opinion Dr. Halmi is the very best dermatologist in Phoenix metro.,"In your opinion, Dr. Halmi is the best dermatologist in Phoenix metro area.",0.9912505745887756,0.5,15.0
"How does one describe Holland Boone?\n\nA couple of years ago, the AZ Republic had a 1/4 page advertisement for this eclectic place.",How does one describe Holland Boone?,0.7533783912658691,0.217391304347826,96.0
I don't see what all the hype is about.,What is hype all about?,0.8314269781112671,0.4,24.0
Close to my work +1.,Close to work + 1.,0.8712701201438904,0.4285714285714285,4.0
Very slow internet.. Bathrooms need a remodel.,Very slow internet.. Bathrooms need renovation.,0.9624260663986206,0.625,9.0
I'm currently staying at this hotel.,I am currently staying in this hotel.,0.9632813334465028,0.4444444444444444,4.0
From a business traveler perspective:\n\n1.,"From a business traveler's perspective,:\n\n1.",0.984584629535675,0.4285714285714285,3.0
meh... it was ok hot yoga.,Meh... it was good hot yoga.,0.963672697544098,0.7142857142857143,4.0
This place can eat my ass!!,This place will eat my ass!,0.9071640968322754,0.5,5.0
I love Sprouts.,I love Sprouts. What are some examples?,0.8055801391601562,0.4285714285714285,24.0
I buy the majority of my groceries from Sprouts.,I buy most of my grocery shopping from Sprouts.,0.9472802877426147,0.5,18.0
I find this location to have a fantastic selection of produce.,"This location has a fantastic selection of produce, I find.",0.9754071235656738,0.5,21.0
Best market in the world!,What is the best market in the world?,0.8529941439628601,0.5,14.0
"Love Sprouts but today, the cashier was RUDE!!!!","Love Sprouts, but today the cashier was RUDE!",0.9871132373809814,0.4545454545454545,5.0
The most horrible consignment store- total lack of business sense and mismanaged.,The most horrible consignment store?,0.8635380268096924,0.3076923076923077,46.0
I like this place.,"I like this place, it's nice.",0.7774804830551147,0.4285714285714285,11.0
Took things in to sell today.,Took things in today to sell.,0.9869292974472046,0.5,10.0
"Great deals :)\n\nYou have to go frequently and look for the diamonds in the rough\n\nTip: become friends with the store on Facebook and the staff will post new items, you can reserve and pick up later that day :) \n\nWe have scored big time mostly on toys.",Great deals :)\n\nYou have to go frequently and look for the diamonds in the rough. We have scored big time mostly on toys.,0.8277804851531982,0.4523809523809524,135.0
Single Mothers here is the place that you have been looking for.,Here is the place you've been looking for single mothers.,0.9706333875656128,0.4666666666666667,39.0
Salty lady working here!,Salty lady is working here?,0.8710495829582214,0.5,4.0
I had a bad experience here.,Have you ever had a bad experience here?,0.7714836001396179,0.4,14.0
This resort used to be an apartment complex.,This resort was once an apartment complex.,0.9627102017402648,0.5,7.0
This is not a resort by any means of the term.,"This is not a resort, by any means.",0.9390294551849364,0.4615384615384615,13.0
"I decided to go to the \""holiday skate\"" public session at noon.",I decided to go to the `` holiday skate '' at noon.,0.896242618560791,0.4666666666666667,19.0
UPDATE:\nVery sad that Rene moved away.,Very sad that Rene moved away,0.9239208698272704,0.5,10.0
Had the worst experience recently.,What has been your worst experience recently?,0.797387421131134,0.2,16.0
These guys are always great.,These guys are great always.,0.960286259651184,0.4285714285714285,10.0
Got quote on repairing my Benz.,I got a quote on repair of my Benz.,0.9658811092376708,0.5,8.0
"Carl's Junior is one of those good fast food places you don't find east of the Mississippi.\n\nOne of the surprises with moving to the Valley, was discovering Carl's, Jr.  As with most fast food places, I rarely give higher than three star, because... well...  they're fast food, not Three Star Michelin cuisine.",Carl's Junior is one of those good fast food places you don't find east of the Mississippi.,0.8733783960342407,0.3409090909090909,221.0
It's been a while since I've eaten at this location.,It's been a while since I last ate at this place.,0.8716167211532593,0.5,14.0
I frickin LOVE their food.,I am in love with their food.,0.855840802192688,0.5,13.0
One of the better Mexican restaurants in North Scottsdale - top notch service and ingredients.,One of the best Mexican restaurants in North Scottsdale -- top-quality service and delicious food.,0.9427260756492616,0.5,25.0
Truely is one of the better Mexican restaurants in North Scottsdale.,What are the best Mexican restaurants in North Scottsdale?,0.8368824124336243,0.3333333333333333,18.0
"Decent, but uninspired Mexican food.",Decent but uninspiring Mexican food.,0.9266303181648254,0.4285714285714285,4.0
Worst service ever.,What is the worst service you have ever had?,0.8005537986755371,0.2,26.0
YUMMY for the tummy.,YUMMY for tummy and chest?,0.8005030155181885,0.2857142857142857,14.0
Went on a whim today at about 1pm.,Went on a whim at 1 p.m. today.,0.9102581143379213,0.4545454545454545,15.0
